2021-08-09 16:12:51,990 - walk - INFO - 
2021-08-09 16:15:17,141 - walk - INFO - 
2021-08-09 16:15:37,825 - walk - INFO - (sp mode) 第 2 号筛选条件(类别2), 条件范围(06:58:48~06:58:54), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:13,993 - walk - INFO - 第 435 号筛选条件(类别2)耗时 0.09 秒, 条件范围(13:02:52~13:03:09), 在原表中命中的范围为(132560~132730), 筛选结果为 171 条数据
2021-08-09 16:20:14,824 - walk - INFO - 第 442 号筛选条件(类别2)耗时 0.09 秒, 条件范围(14:07:02~14:07:05), 在原表中命中的范围为(170643~170672), 筛选结果为 30 条数据
2021-08-09 16:20:15,039 - walk - INFO - 第 444 号筛选条件(类别2)耗时 0.08 秒, 条件范围(14:07:23~14:07:26), 在原表中命中的范围为(170853~170883), 筛选结果为 31 条数据
2021-08-09 16:20:15,336 - walk - INFO - 第 447 号筛选条件(类别2)耗时 0.09 秒, 条件范围(14:07:50~14:07:53), 在原表中命中的范围为(171124~171154), 筛选结果为 31 条数据
2021-08-09 16:20:15,541 - walk - INFO - 第 450 号筛选条件(类别2)耗时 0.1 秒, 条件范围(14:13:58~14:14:03), 在原表中命中的范围为(174818~174867), 筛选结果为 50 条数据
2021-08-09 16:20:15,745 - walk - INFO - 第 452 号筛选条件(类别2)耗时 0.09 秒, 条件范围(14:14:09~14:14:14), 在原表中命中的范围为(174928~174978), 筛选结果为 51 条数据
2021-08-09 16:20:16,059 - walk - INFO - 第 455 号筛选条件(类别2)耗时 0.09 秒, 条件范围(14:14:47~14:14:47), 在原表中命中的范围为(169999~169999), 筛选结果为 0 条数据
2021-08-09 16:20:16,247 - walk - INFO - 第 457 号筛选条件(类别2)耗时 0.08 秒, 条件范围(14:15:00~14:15:02), 在原表中命中的范围为(175440~175459), 筛选结果为 20 条数据
2021-08-09 16:20:16,436 - walk - INFO - 第 459 号筛选条件(类别2)耗时 0.09 秒, 条件范围(14:15:10~14:15:14), 在原表中命中的范围为(175541~175580), 筛选结果为 40 条数据
2021-08-09 16:20:16,792 - walk - INFO - 第 463 号筛选条件(类别2)耗时 0.15 秒, 条件范围(14:16:07~14:16:11), 在原表中命中的范围为(176113~176152), 筛选结果为 40 条数据
2021-08-09 16:20:17,054 - walk - INFO - 第 465 号筛选条件(类别2)耗时 0.15 秒, 条件范围(14:16:19~14:16:21), 在原表中命中的范围为(176233~176252), 筛选结果为 20 条数据
2021-08-09 16:20:17,379 - walk - INFO - 第 467 号筛选条件(类别2)耗时 0.14 秒, 条件范围(14:16:23~14:16:24), 在原表中命中的范围为(176273~176282), 筛选结果为 10 条数据
2021-08-09 16:20:17,632 - walk - INFO - 第 469 号筛选条件(类别2)耗时 0.1 秒, 条件范围(14:16:49~14:16:54), 在原表中命中的范围为(176534~176583), 筛选结果为 50 条数据
2021-08-09 16:20:17,835 - walk - INFO - 第 471 号筛选条件(类别2)耗时 0.09 秒, 条件范围(14:16:57~14:16:58), 在原表中命中的范围为(176615~176624), 筛选结果为 10 条数据
2021-08-09 16:20:18,037 - walk - INFO - 第 474 号筛选条件(类别2)耗时 0.09 秒, 条件范围(14:18:06~14:18:12), 在原表中命中的范围为(177307~177366), 筛选结果为 60 条数据
2021-08-09 16:20:18,227 - walk - INFO - 第 476 号筛选条件(类别2)耗时 0.08 秒, 条件范围(14:18:24~14:18:27), 在原表中命中的范围为(177488~177517), 筛选结果为 30 条数据
2021-08-09 16:20:18,331 - walk - INFO - 第 477 号筛选条件(类别2)耗时 0.1 秒, 条件范围(14:18:32~14:18:37), 在原表中命中的范围为(177568~177617), 筛选结果为 50 条数据
2021-08-09 16:20:18,528 - walk - INFO - 第 480 号筛选条件(类别2)耗时 0.09 秒, 条件范围(14:22:09~14:22:16), 在原表中命中的范围为(179746~179815), 筛选结果为 70 条数据
2021-08-09 16:20:18,802 - walk - INFO - 第 482 号筛选条件(类别2)耗时 0.09 秒, 条件范围(14:22:58~14:23:04), 在原表中命中的范围为(180238~180297), 筛选结果为 60 条数据
2021-08-09 16:20:19,007 - walk - INFO - 第 485 号筛选条件(类别2)耗时 0.1 秒, 条件范围(14:24:12~14:24:15), 在原表中命中的范围为(180980~181009), 筛选结果为 30 条数据
2021-08-09 16:20:19,212 - walk - INFO - 第 487 号筛选条件(类别2)耗时 0.09 秒, 条件范围(14:24:46~14:24:48), 在原表中命中的范围为(181321~181341), 筛选结果为 21 条数据
2021-08-09 16:20:19,416 - walk - INFO - 第 489 号筛选条件(类别2)耗时 0.09 秒, 条件范围(14:25:35~14:25:36), 在原表中命中的范围为(181813~181822), 筛选结果为 10 条数据
2021-08-09 16:20:19,745 - walk - INFO - 第 492 号筛选条件(类别2)耗时 0.1 秒, 条件范围(15:34:23~15:34:27), 在原表中命中的范围为(222176~222215), 筛选结果为 40 条数据
2021-08-09 16:20:19,958 - walk - INFO - 第 494 号筛选条件(类别2)耗时 0.09 秒, 条件范围(15:34:45~15:34:49), 在原表中命中的范围为(222373~222412), 筛选结果为 40 条数据
2021-08-09 16:20:20,283 - walk - INFO - 第 497 号筛选条件(类别2)耗时 0.09 秒, 条件范围(15:37:02~15:37:03), 在原表中命中的范围为(223705~223714), 筛选结果为 10 条数据
2021-08-09 16:20:20,391 - walk - INFO - 第 498 号筛选条件(类别2)耗时 0.1 秒, 条件范围(15:37:06~15:37:07), 在原表中命中的范围为(219999~219999), 筛选结果为 0 条数据
2021-08-09 16:20:21,260 - walk - INFO - 第 505 号筛选条件(类别2)耗时 0.09 秒, 条件范围(15:39:23~15:39:25), 在原表中命中的范围为(225005~225024), 筛选结果为 20 条数据
2021-08-09 16:20:21,357 - walk - INFO - 第 506 号筛选条件(类别2)耗时 0.09 秒, 条件范围(15:39:27~15:39:29), 在原表中命中的范围为(225045~225064), 筛选结果为 20 条数据
2021-08-09 16:20:21,563 - walk - INFO - 第 508 号筛选条件(类别2)耗时 0.09 秒, 条件范围(15:39:34~15:39:35), 在原表中命中的范围为(225116~225124), 筛选结果为 9 条数据
2021-08-09 16:20:21,892 - walk - INFO - 第 513 号筛选条件(类别2)耗时 0.09 秒, 条件范围(15:41:43~15:41:47), 在原表中命中的范围为(226383~226419), 筛选结果为 37 条数据
2021-08-09 16:20:22,312 - walk - INFO - 第 517 号筛选条件(类别2)耗时 0.09 秒, 条件范围(15:42:26~15:42:34), 在原表中命中的范围为(226806~226885), 筛选结果为 80 条数据
2021-08-09 16:20:22,514 - walk - INFO - 第 519 号筛选条件(类别2)耗时 0.09 秒, 条件范围(15:43:01~15:43:04), 在原表中命中的范围为(227157~227186), 筛选结果为 30 条数据
2021-08-09 16:20:22,933 - walk - INFO - 第 523 号筛选条件(类别2)耗时 0.1 秒, 条件范围(15:45:23~15:45:26), 在原表中命中的范围为(228296~228324), 筛选结果为 29 条数据
2021-08-09 16:20:23,147 - walk - INFO - 第 525 号筛选条件(类别2)耗时 0.09 秒, 条件范围(15:46:16~15:46:17), 在原表中命中的范围为(228824~228833), 筛选结果为 10 条数据
2021-08-09 16:20:23,359 - walk - INFO - 第 527 号筛选条件(类别2)耗时 0.1 秒, 条件范围(15:46:38~15:46:40), 在原表中命中的范围为(229044~229063), 筛选结果为 20 条数据
2021-08-09 16:20:23,575 - walk - INFO - 第 529 号筛选条件(类别2)耗时 0.09 秒, 条件范围(15:47:49~15:47:50), 在原表中命中的范围为(229724~229733), 筛选结果为 10 条数据
2021-08-09 16:20:23,783 - walk - INFO - 第 531 号筛选条件(类别2)耗时 0.09 秒, 条件范围(15:48:03~15:48:07), 在原表中命中的范围为(229862~229902), 筛选结果为 41 条数据
2021-08-09 16:20:24,150 - walk - INFO - 第 534 号筛选条件(类别2)耗时 0.09 秒, 条件范围(15:48:20~15:48:23), 在原表中命中的范围为(230033~230061), 筛选结果为 29 条数据
2021-08-09 16:20:24,444 - walk - INFO - 第 536 号筛选条件(类别2)耗时 0.11 秒, 条件范围(15:48:31~15:48:39), 在原表中命中的范围为(230140~230219), 筛选结果为 80 条数据
2021-08-09 16:20:24,698 - walk - INFO - 第 538 号筛选条件(类别2)耗时 0.1 秒, 条件范围(15:49:28~15:49:29), 在原表中命中的范围为(230711~230720), 筛选结果为 10 条数据
2021-08-09 16:20:25,221 - walk - INFO - 第 542 号筛选条件(类别2)耗时 0.09 秒, 条件范围(16:00:18~16:00:19), 在原表中命中的范围为(236952~236961), 筛选结果为 10 条数据
2021-08-09 16:20:25,560 - walk - INFO - 第 544 号筛选条件(类别2)耗时 0.1 秒, 条件范围(16:07:25~16:07:28), 在原表中命中的范围为(241177~241206), 筛选结果为 30 条数据
2021-08-09 16:20:25,902 - walk - INFO - 第 547 号筛选条件(类别2)耗时 0.09 秒, 条件范围(16:11:19~16:11:21), 在原表中命中的范围为(243518~243537), 筛选结果为 20 条数据
2021-08-09 16:20:26,117 - walk - INFO - 第 549 号筛选条件(类别2)耗时 0.09 秒, 条件范围(16:11:38~16:11:40), 在原表中命中的范围为(243708~243727), 筛选结果为 20 条数据
2021-08-09 16:20:26,322 - walk - INFO - 第 551 号筛选条件(类别2)耗时 0.09 秒, 条件范围(16:11:45~16:11:49), 在原表中命中的范围为(243778~243818), 筛选结果为 41 条数据
2021-08-09 16:20:26,548 - walk - INFO - 第 553 号筛选条件(类别2)耗时 0.09 秒, 条件范围(16:14:44~16:14:47), 在原表中命中的范围为(245493~245522), 筛选结果为 30 条数据
2021-08-09 16:20:26,869 - walk - INFO - 第 556 号筛选条件(类别2)耗时 0.09 秒, 条件范围(16:15:41~16:15:49), 在原表中命中的范围为(246054~246133), 筛选结果为 80 条数据
2021-08-09 16:20:27,090 - walk - INFO - 第 558 号筛选条件(类别2)耗时 0.09 秒, 条件范围(16:17:35~16:17:36), 在原表中命中的范围为(247174~247183), 筛选结果为 10 条数据
2021-08-09 16:20:27,295 - walk - INFO - 第 560 号筛选条件(类别2)耗时 0.09 秒, 条件范围(16:17:47~16:17:48), 在原表中命中的范围为(247294~247304), 筛选结果为 11 条数据
2021-08-09 16:20:27,503 - walk - INFO - 第 562 号筛选条件(类别2)耗时 0.09 秒, 条件范围(16:40:30~16:40:33), 在原表中命中的范围为(260903~260931), 筛选结果为 29 条数据
2021-08-09 16:20:27,756 - walk - INFO - 第 564 号筛选条件(类别2)耗时 0.13 秒, 条件范围(16:41:01~16:41:05), 在原表中命中的范围为(261210~261247), 筛选结果为 38 条数据
2021-08-09 16:20:28,145 - walk - INFO - 第 569 号筛选条件(类别2)耗时 0.1 秒, 条件范围(16:45:49~16:45:55), 在原表中命中的范围为(264091~264151), 筛选结果为 61 条数据
2021-08-09 16:20:28,402 - walk - INFO - 第 571 号筛选条件(类别2)耗时 0.13 秒, 条件范围(16:46:10~16:46:13), 在原表中命中的范围为(264302~264331), 筛选结果为 30 条数据
2021-08-09 16:20:28,512 - walk - INFO - 第 572 号筛选条件(类别2)耗时 0.1 秒, 条件范围(16:46:32~16:46:35), 在原表中命中的范围为(264523~264552), 筛选结果为 30 条数据
2021-08-09 16:20:28,761 - walk - INFO - 第 574 号筛选条件(类别2)耗时 0.1 秒, 条件范围(16:47:12~16:47:15), 在原表中命中的范围为(264924~264953), 筛选结果为 30 条数据
2021-08-09 16:20:28,991 - walk - INFO - 第 576 号筛选条件(类别2)耗时 0.1 秒, 条件范围(16:47:22~16:47:24), 在原表中命中的范围为(265025~265044), 筛选结果为 20 条数据
2021-08-09 16:20:29,518 - walk - INFO - 第 582 号筛选条件(类别2)耗时 0.11 秒, 条件范围(16:49:09~16:49:10), 在原表中命中的范围为(266099~266108), 筛选结果为 10 条数据
2021-08-09 16:20:30,182 - walk - INFO - 第 587 号筛选条件(类别2)耗时 0.14 秒, 条件范围(16:49:47~16:49:49), 在原表中命中的范围为(266480~266499), 筛选结果为 20 条数据
2021-08-09 16:20:30,405 - walk - INFO - 第 589 号筛选条件(类别2)耗时 0.11 秒, 条件范围(16:49:56~16:49:57), 在原表中命中的范围为(266570~266579), 筛选结果为 10 条数据
2021-08-09 16:20:30,513 - walk - INFO - 第 590 号筛选条件(类别2)耗时 0.1 秒, 条件范围(16:50:00~16:50:07), 在原表中命中的范围为(266611~266680), 筛选结果为 70 条数据
2021-08-09 16:20:30,868 - walk - INFO - 第 595 号筛选条件(类别2)耗时 0.1 秒, 条件范围(16:53:12~16:53:13), 在原表中命中的范围为(268537~268546), 筛选结果为 10 条数据
2021-08-09 16:20:30,982 - walk - INFO - 第 596 号筛选条件(类别2)耗时 0.11 秒, 条件范围(16:53:16~16:53:25), 在原表中命中的范围为(268577~268666), 筛选结果为 90 条数据
2021-08-09 16:20:31,196 - walk - INFO - 第 598 号筛选条件(类别2)耗时 0.09 秒, 条件范围(16:53:50~16:53:51), 在原表中命中的范围为(268918~268927), 筛选结果为 10 条数据
2021-08-09 16:20:31,543 - walk - INFO - 第 601 号筛选条件(类别2)耗时 0.1 秒, 条件范围(16:54:06~16:54:15), 在原表中命中的范围为(269079~269168), 筛选结果为 90 条数据
2021-08-09 16:20:32,010 - walk - INFO - 第 606 号筛选条件(类别2)耗时 0.09 秒, 条件范围(16:55:12~16:55:14), 在原表中命中的范围为(269739~269758), 筛选结果为 20 条数据
2021-08-09 16:20:32,108 - walk - INFO - 第 608 号筛选条件(类别2)耗时 0.09 秒, 条件范围(16:56:57~16:56:59), 在原表中命中的范围为(270793~270811), 筛选结果为 19 条数据
2021-08-09 16:20:32,327 - walk - INFO - 第 610 号筛选条件(类别2)耗时 0.09 秒, 条件范围(16:57:03~16:57:06), 在原表中命中的范围为(270852~270881), 筛选结果为 30 条数据
2021-08-09 16:20:32,641 - walk - INFO - 第 613 号筛选条件(类别2)耗时 0.1 秒, 条件范围(16:57:23~16:57:32), 在原表中命中的范围为(271053~271142), 筛选结果为 90 条数据
2021-08-09 16:20:32,865 - walk - INFO - 第 615 号筛选条件(类别2)耗时 0.1 秒, 条件范围(16:57:38~16:57:40), 在原表中命中的范围为(271203~271222), 筛选结果为 20 条数据
2021-08-09 16:20:32,966 - walk - INFO - 第 617 号筛选条件(类别2)耗时 0.1 秒, 条件范围(16:58:46~16:58:47), 在原表中命中的范围为(271885~271894), 筛选结果为 10 条数据
2021-08-09 16:20:33,192 - walk - INFO - 第 619 号筛选条件(类别2)耗时 0.1 秒, 条件范围(16:58:50~16:58:58), 在原表中命中的范围为(271925~272004), 筛选结果为 80 条数据
2021-08-09 16:20:33,803 - walk - INFO - 第 624 号筛选条件(类别2)耗时 0.1 秒, 条件范围(17:01:57~17:02:00), 在原表中命中的范围为(273800~273829), 筛选结果为 30 条数据
2021-08-09 16:20:33,903 - walk - INFO - 第 626 号筛选条件(类别2)耗时 0.09 秒, 条件范围(17:02:35~17:02:36), 在原表中命中的范围为(274181~274190), 筛选结果为 10 条数据
2021-08-09 16:20:34,134 - walk - INFO - 第 628 号筛选条件(类别2)耗时 0.1 秒, 条件范围(17:02:57~17:03:04), 在原表中命中的范围为(274402~274471), 筛选结果为 70 条数据
2021-08-09 16:20:34,605 - walk - INFO - 第 633 号筛选条件(类别2)耗时 0.09 秒, 条件范围(17:05:17~17:05:21), 在原表中命中的范围为(275804~275843), 筛选结果为 40 条数据
2021-08-09 16:20:34,842 - walk - INFO - 第 635 号筛选条件(类别2)耗时 0.1 秒, 条件范围(17:05:25~17:05:26), 在原表中命中的范围为(275883~275892), 筛选结果为 10 条数据
2021-08-09 16:20:34,952 - walk - INFO - 第 637 号筛选条件(类别2)耗时 0.1 秒, 条件范围(17:07:25~17:07:29), 在原表中命中的范围为(277086~277125), 筛选结果为 40 条数据
2021-08-09 16:20:35,178 - walk - INFO - 第 639 号筛选条件(类别2)耗时 0.09 秒, 条件范围(17:07:32~17:07:36), 在原表中命中的范围为(277156~277195), 筛选结果为 40 条数据
2021-08-09 16:20:35,281 - walk - INFO - 第 640 号筛选条件(类别2)耗时 0.1 秒, 条件范围(17:07:37~17:07:43), 在原表中命中的范围为(277206~277265), 筛选结果为 60 条数据
2021-08-09 16:20:35,504 - walk - INFO - 第 642 号筛选条件(类别2)耗时 0.1 秒, 条件范围(17:07:59~17:08:01), 在原表中命中的范围为(277419~277438), 筛选结果为 20 条数据
2021-08-09 16:20:35,833 - walk - INFO - 第 645 号筛选条件(类别2)耗时 0.09 秒, 条件范围(17:08:33~17:08:41), 在原表中命中的范围为(277755~277834), 筛选结果为 80 条数据
2021-08-09 16:20:36,059 - walk - INFO - 第 647 号筛选条件(类别2)耗时 0.1 秒, 条件范围(17:08:44~17:08:45), 在原表中命中的范围为(277865~277875), 筛选结果为 11 条数据
2021-08-09 16:20:36,280 - walk - INFO - 第 651 号筛选条件(类别2)耗时 0.09 秒, 条件范围(17:10:06~17:10:09), 在原表中命中的范围为(278687~278717), 筛选结果为 31 条数据
2021-08-09 16:20:36,505 - walk - INFO - 第 653 号筛选条件(类别2)耗时 0.1 秒, 条件范围(17:10:18~17:10:20), 在原表中命中的范围为(278808~278827), 筛选结果为 20 条数据
2021-08-09 16:20:36,720 - walk - INFO - 第 655 号筛选条件(类别2)耗时 0.1 秒, 条件范围(17:10:34~17:10:37), 在原表中命中的范围为(278968~278998), 筛选结果为 31 条数据
2021-08-09 16:20:36,954 - walk - INFO - 第 657 号筛选条件(类别2)耗时 0.1 秒, 条件范围(17:10:41~17:10:43), 在原表中命中的范围为(279039~279058), 筛选结果为 20 条数据
2021-08-09 16:20:37,228 - walk - INFO - 第 659 号筛选条件(类别2)耗时 0.15 秒, 条件范围(17:10:48~17:10:51), 在原表中命中的范围为(279109~279138), 筛选结果为 30 条数据
2021-08-09 16:20:37,486 - walk - INFO - 第 661 号筛选条件(类别2)耗时 0.12 秒, 条件范围(17:10:55~17:10:59), 在原表中命中的范围为(279179~279218), 筛选结果为 40 条数据
2021-08-09 16:20:37,829 - walk - INFO - 第 663 号筛选条件(类别2)耗时 0.11 秒, 条件范围(17:13:07~17:13:11), 在原表中命中的范围为(280501~280540), 筛选结果为 40 条数据
2021-08-09 16:20:37,941 - walk - INFO - 第 665 号筛选条件(类别2)耗时 0.11 秒, 条件范围(17:13:39~17:13:43), 在原表中命中的范围为(280822~280861), 筛选结果为 40 条数据
2021-08-09 16:20:38,160 - walk - INFO - 第 667 号筛选条件(类别2)耗时 0.1 秒, 条件范围(17:13:53~17:13:54), 在原表中命中的范围为(280963~280972), 筛选结果为 10 条数据
2021-08-09 16:20:38,376 - walk - INFO - 第 669 号筛选条件(类别2)耗时 0.09 秒, 条件范围(17:14:11~17:14:12), 在原表中命中的范围为(281142~281151), 筛选结果为 10 条数据
2021-08-09 16:20:38,592 - walk - INFO - 第 671 号筛选条件(类别2)耗时 0.1 秒, 条件范围(17:14:21~17:14:28), 在原表中命中的范围为(281243~281311), 筛选结果为 69 条数据
2021-08-09 16:20:38,811 - walk - INFO - 第 673 号筛选条件(类别2)耗时 0.09 秒, 条件范围(17:14:46~17:14:48), 在原表中命中的范围为(281492~281512), 筛选结果为 21 条数据
2021-08-09 16:20:39,011 - walk - INFO - 第 675 号筛选条件(类别2)耗时 0.09 秒, 条件范围(17:15:07~17:15:12), 在原表中命中的范围为(281702~281751), 筛选结果为 50 条数据
2021-08-09 16:20:39,266 - walk - INFO - 第 678 号筛选条件(类别2)耗时 0.13 秒, 条件范围(17:15:42~17:15:43), 在原表中命中的范围为(282053~282062), 筛选结果为 10 条数据
2021-08-09 16:20:39,508 - walk - INFO - 第 680 号筛选条件(类别2)耗时 0.1 秒, 条件范围(17:15:49~17:15:55), 在原表中命中的范围为(282124~282183), 筛选结果为 60 条数据
2021-08-09 16:20:39,791 - walk - INFO - 第 682 号筛选条件(类别2)耗时 0.12 秒, 条件范围(17:16:05~17:16:06), 在原表中命中的范围为(282282~282291), 筛选结果为 10 条数据
2021-08-09 16:20:40,031 - walk - INFO - 第 684 号筛选条件(类别2)耗时 0.1 秒, 条件范围(17:16:32~17:16:34), 在原表中命中的范围为(282553~282572), 筛选结果为 20 条数据
2021-08-09 16:20:40,405 - walk - INFO - 第 687 号筛选条件(类别2)耗时 0.1 秒, 条件范围(17:18:56~17:18:58), 在原表中命中的范围为(283993~284012), 筛选结果为 20 条数据
2021-08-09 16:20:40,726 - walk - INFO - 第 690 号筛选条件(类别2)耗时 0.09 秒, 条件范围(17:19:47~17:19:52), 在原表中命中的范围为(284505~284554), 筛选结果为 50 条数据
2021-08-09 16:20:40,826 - walk - INFO - 第 691 号筛选条件(类别2)耗时 0.09 秒, 条件范围(17:19:53~17:19:54), 在原表中命中的范围为(284565~284574), 筛选结果为 10 条数据
2021-08-09 16:20:40,926 - walk - INFO - 第 693 号筛选条件(类别2)耗时 0.09 秒, 条件范围(17:26:50~17:26:57), 在原表中命中的范围为(288735~288804), 筛选结果为 70 条数据
2021-08-09 16:20:41,152 - walk - INFO - 第 695 号筛选条件(类别2)耗时 0.1 秒, 条件范围(17:27:12~17:27:16), 在原表中命中的范围为(288956~288995), 筛选结果为 40 条数据
2021-08-09 16:20:41,382 - walk - INFO - 第 697 号筛选条件(类别2)耗时 0.1 秒, 条件范围(17:27:35~17:27:40), 在原表中命中的范围为(289187~289236), 筛选结果为 50 条数据
2021-08-09 16:20:41,733 - walk - INFO - 第 700 号筛选条件(类别2)耗时 0.1 秒, 条件范围(17:28:00~17:28:05), 在原表中命中的范围为(289438~289487), 筛选结果为 50 条数据
2021-08-09 16:20:41,967 - walk - INFO - 第 702 号筛选条件(类别2)耗时 0.1 秒, 条件范围(17:28:09~17:28:10), 在原表中命中的范围为(289528~289537), 筛选结果为 10 条数据
2021-08-09 16:20:42,208 - walk - INFO - 第 704 号筛选条件(类别2)耗时 0.1 秒, 条件范围(17:28:45~17:28:49), 在原表中命中的范围为(289889~289929), 筛选结果为 41 条数据
2021-08-09 16:20:42,573 - walk - INFO - 第 707 号筛选条件(类别2)耗时 0.08 秒, 条件范围(17:29:31~17:29:32), 在原表中命中的范围为(290339~290348), 筛选结果为 10 条数据
2021-08-09 16:20:42,745 - walk - INFO - 第 709 号筛选条件(类别2)耗时 0.08 秒, 条件范围(17:29:47~17:29:51), 在原表中命中的范围为(290500~290539), 筛选结果为 40 条数据
2021-08-09 16:20:42,995 - walk - INFO - 第 711 号筛选条件(类别2)耗时 0.1 秒, 条件范围(17:29:58~17:29:59), 在原表中命中的范围为(290610~290619), 筛选结果为 10 条数据
2021-08-09 16:20:43,224 - walk - INFO - 第 713 号筛选条件(类别2)耗时 0.1 秒, 条件范围(17:31:28~17:31:32), 在原表中命中的范围为(291499~291538), 筛选结果为 40 条数据
2021-08-09 16:20:43,466 - walk - INFO - 第 715 号筛选条件(类别2)耗时 0.09 秒, 条件范围(17:36:57~17:37:03), 在原表中命中的范围为(294781~294840), 筛选结果为 60 条数据
2021-08-09 16:20:43,553 - walk - INFO - 第 716 号筛选条件(类别2)耗时 0.08 秒, 条件范围(17:37:40~17:37:53), 在原表中命中的范围为(295209~295339), 筛选结果为 131 条数据
2021-08-09 16:20:43,587 - walk - INFO - (sp mode) 第 717 号筛选条件(类别2), 条件范围(18:31:39~18:31:45), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:43,643 - walk - INFO - (sp mode) 第 719 号筛选条件(类别2), 条件范围(18:31:47~18:31:48), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:43,697 - walk - INFO - (sp mode) 第 721 号筛选条件(类别2), 条件范围(18:32:01~18:32:02), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:43,724 - walk - INFO - (sp mode) 第 722 号筛选条件(类别2), 条件范围(18:32:20~18:32:23), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:43,777 - walk - INFO - (sp mode) 第 724 号筛选条件(类别2), 条件范围(18:32:27~18:32:34), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:43,832 - walk - INFO - (sp mode) 第 726 号筛选条件(类别2), 条件范围(18:32:55~18:32:56), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:43,946 - walk - INFO - (sp mode) 第 730 号筛选条件(类别2), 条件范围(18:33:28~18:33:28), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:43,975 - walk - INFO - (sp mode) 第 731 号筛选条件(类别2), 条件范围(18:33:30~18:33:34), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:44,099 - walk - INFO - (sp mode) 第 735 号筛选条件(类别2), 条件范围(18:42:02~18:42:05), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:44,168 - walk - INFO - (sp mode) 第 737 号筛选条件(类别2), 条件范围(18:42:13~18:42:21), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:44,229 - walk - INFO - (sp mode) 第 739 号筛选条件(类别2), 条件范围(18:42:35~18:42:38), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:44,322 - walk - INFO - (sp mode) 第 742 号筛选条件(类别2), 条件范围(18:43:53~18:43:58), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:44,353 - walk - INFO - (sp mode) 第 744 号筛选条件(类别2), 条件范围(18:47:17~18:47:22), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:44,422 - walk - INFO - (sp mode) 第 746 号筛选条件(类别2), 条件范围(18:47:26~18:47:32), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:44,479 - walk - INFO - (sp mode) 第 748 号筛选条件(类别2), 条件范围(18:48:41~18:48:43), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:44,535 - walk - INFO - (sp mode) 第 750 号筛选条件(类别2), 条件范围(18:49:43~18:49:45), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:44,594 - walk - INFO - (sp mode) 第 752 号筛选条件(类别2), 条件范围(18:49:56~18:49:59), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:44,653 - walk - INFO - (sp mode) 第 755 号筛选条件(类别2), 条件范围(18:50:11~18:50:13), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:44,770 - walk - INFO - (sp mode) 第 759 号筛选条件(类别2), 条件范围(18:50:41~18:50:45), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:44,827 - walk - INFO - (sp mode) 第 761 号筛选条件(类别2), 条件范围(18:50:53~18:50:55), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:44,856 - walk - INFO - (sp mode) 第 762 号筛选条件(类别2), 条件范围(18:50:59~18:51:06), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:44,884 - walk - INFO - (sp mode) 第 763 号筛选条件(类别2), 条件范围(18:53:28~18:53:30), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:44,999 - walk - INFO - (sp mode) 第 769 号筛选条件(类别2), 条件范围(18:58:14~18:58:21), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:45,053 - walk - INFO - (sp mode) 第 771 号筛选条件(类别2), 条件范围(18:58:37~18:58:41), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:45,134 - walk - INFO - (sp mode) 第 774 号筛选条件(类别2), 条件范围(18:59:55~18:59:59), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:45,243 - walk - INFO - (sp mode) 第 778 号筛选条件(类别2), 条件范围(19:00:54~19:00:59), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:20:45,296 - walk - INFO - (sp mode) 第 780 号筛选条件(类别2), 条件范围(19:01:44~19:01:52), 耗时 0.03 秒, 筛选结果为 0 条数据
