2021-08-08 21:11:47,058 - log - INFO - 
2021-08-08 21:15:53,545 - log - INFO - 第 881 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 896 条数据
2021-08-08 21:15:53,711 - log - INFO - 第 882 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 30 条数据
2021-08-08 21:15:53,799 - log - INFO - 第 883 号筛选条件(类别1)耗时 0.08 秒, 筛选结果为 151 条数据
2021-08-08 21:15:53,964 - log - INFO - 第 884 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 30 条数据
2021-08-08 21:15:54,051 - log - INFO - 第 885 号筛选条件(类别1)耗时 0.08 秒, 筛选结果为 231 条数据
2021-08-08 21:15:54,217 - log - INFO - 第 886 号筛选条件(类别1)耗时 0.08 秒, 筛选结果为 81 条数据
2021-08-08 21:15:54,386 - log - INFO - 第 887 号筛选条件(类别1)耗时 0.08 秒, 筛选结果为 41 条数据
2021-08-08 21:15:54,550 - log - INFO - 第 888 号筛选条件(类别1)耗时 0.08 秒, 筛选结果为 61 条数据
2021-08-08 21:15:54,714 - log - INFO - 第 889 号筛选条件(类别1)耗时 0.08 秒, 筛选结果为 70 条数据
2021-08-08 21:15:54,879 - log - INFO - 第 890 号筛选条件(类别1)耗时 0.08 秒, 筛选结果为 60 条数据
2021-08-08 21:15:55,044 - log - INFO - 第 891 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 20 条数据
2021-08-08 21:15:55,131 - log - INFO - 第 892 号筛选条件(类别1)耗时 0.08 秒, 筛选结果为 221 条数据
2021-08-08 21:15:55,296 - log - INFO - 第 893 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 10 条数据
2021-08-08 21:15:55,382 - log - INFO - 第 894 号筛选条件(类别1)耗时 0.08 秒, 筛选结果为 50 条数据
2021-08-08 21:15:55,547 - log - INFO - 第 895 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 40 条数据
2021-08-08 21:15:55,634 - log - INFO - 第 896 号筛选条件(类别1)耗时 0.08 秒, 筛选结果为 51 条数据
2021-08-08 21:15:55,799 - log - INFO - 第 897 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 10 条数据
2021-08-08 21:15:55,884 - log - INFO - 第 898 号筛选条件(类别1)耗时 0.08 秒, 筛选结果为 20 条数据
2021-08-08 21:15:56,051 - log - INFO - 第 899 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 30 条数据
2021-08-08 21:15:56,137 - log - INFO - 第 901 号筛选条件(类别1)耗时 0.08 秒, 筛选结果为 50 条数据
2021-08-08 21:15:56,307 - log - INFO - 第 902 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 10 条数据
2021-08-08 21:15:56,394 - log - INFO - 第 903 号筛选条件(类别1)耗时 0.08 秒, 筛选结果为 20 条数据
2021-08-08 21:15:56,557 - log - INFO - 第 904 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 31 条数据
2021-08-08 21:15:56,648 - log - INFO - 第 905 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 292 条数据
2021-08-08 21:15:56,814 - log - INFO - 第 906 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 60 条数据
2021-08-08 21:15:56,901 - log - INFO - 第 907 号筛选条件(类别1)耗时 0.08 秒, 筛选结果为 80 条数据
2021-08-08 21:15:57,072 - log - INFO - 第 908 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 50 条数据
2021-08-08 21:15:57,157 - log - INFO - 第 909 号筛选条件(类别1)耗时 0.08 秒, 筛选结果为 30 条数据
2021-08-08 21:15:57,327 - log - INFO - 第 910 号筛选条件(类别2)耗时 0.09 秒, 筛选结果为 50 条数据
2021-08-08 21:15:57,417 - log - INFO - 第 912 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 30 条数据
2021-08-08 21:15:57,508 - log - INFO - 第 913 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 341 条数据
2021-08-08 21:15:57,678 - log - INFO - 第 914 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 40 条数据
2021-08-08 21:15:57,847 - log - INFO - 第 915 号筛选条件(类别1)耗时 0.08 秒, 筛选结果为 60 条数据
2021-08-08 21:15:58,017 - log - INFO - 第 916 号筛选条件(类别1)耗时 0.08 秒, 筛选结果为 121 条数据
2021-08-08 21:15:58,184 - log - INFO - 第 917 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 90 条数据
2021-08-08 21:15:58,274 - log - INFO - 第 918 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 131 条数据
2021-08-08 21:15:58,442 - log - INFO - 第 919 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 60 条数据
2021-08-08 21:15:58,531 - log - INFO - 第 920 号筛选条件(类别1)耗时 0.08 秒, 筛选结果为 20 条数据
2021-08-08 21:15:58,698 - log - INFO - 第 921 号筛选条件(类别1)耗时 0.08 秒, 筛选结果为 91 条数据
2021-08-08 21:15:58,866 - log - INFO - 第 922 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 20 条数据
2021-08-08 21:15:58,958 - log - INFO - 第 923 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 50 条数据
2021-08-08 21:15:59,123 - log - INFO - 第 924 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 30 条数据
2021-08-08 21:15:59,210 - log - INFO - 第 926 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 30 条数据
2021-08-08 21:15:59,299 - log - INFO - 第 927 号筛选条件(类别1)耗时 0.08 秒, 筛选结果为 20 条数据
2021-08-08 21:15:59,467 - log - INFO - 第 928 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 71 条数据
2021-08-08 21:15:59,555 - log - INFO - 第 929 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 70 条数据
2021-08-08 21:15:59,644 - log - INFO - 第 930 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 91 条数据
2021-08-08 21:15:59,731 - log - INFO - 第 931 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 40 条数据
2021-08-08 21:15:59,820 - log - INFO - 第 932 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 21 条数据
2021-08-08 21:15:59,912 - log - INFO - 第 933 号筛选条件(类别2)耗时 0.09 秒, 筛选结果为 10 条数据
2021-08-08 21:16:00,004 - log - INFO - 第 934 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 100 条数据
2021-08-08 21:16:00,173 - log - INFO - 第 935 号筛选条件(类别1)耗时 0.08 秒, 筛选结果为 30 条数据
2021-08-08 21:16:00,342 - log - INFO - 第 936 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 30 条数据
2021-08-08 21:16:00,431 - log - INFO - 第 938 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 20 条数据
2021-08-08 21:16:00,517 - log - INFO - 第 939 号筛选条件(类别3)耗时 0.08 秒, 筛选结果为 10 条数据
2021-08-08 21:16:00,602 - log - INFO - 第 940 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 10 条数据
2021-08-08 21:16:00,691 - log - INFO - 第 941 号筛选条件(类别1)耗时 0.08 秒, 筛选结果为 80 条数据
2021-08-08 21:16:00,863 - log - INFO - 第 942 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 41 条数据
2021-08-08 21:16:00,951 - log - INFO - 第 943 号筛选条件(类别1)耗时 0.08 秒, 筛选结果为 121 条数据
2021-08-08 21:16:01,119 - log - INFO - 第 944 号筛选条件(类别1)耗时 0.08 秒, 筛选结果为 110 条数据
2021-08-08 21:16:01,287 - log - INFO - 第 945 号筛选条件(类别1)耗时 0.08 秒, 筛选结果为 170 条数据
2021-08-08 21:16:01,456 - log - INFO - 第 946 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 20 条数据
2021-08-08 21:16:01,543 - log - INFO - 第 947 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 50 条数据
2021-08-08 21:16:01,631 - log - INFO - 第 948 号筛选条件(类别1)耗时 0.08 秒, 筛选结果为 50 条数据
2021-08-08 21:16:01,804 - log - INFO - 第 949 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 271 条数据
2021-08-08 21:16:01,970 - log - INFO - 第 950 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 40 条数据
2021-08-08 21:16:02,064 - log - INFO - 第 951 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 90 条数据
2021-08-08 21:16:02,234 - log - INFO - 第 952 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 41 条数据
2021-08-08 21:16:02,323 - log - INFO - 第 954 号筛选条件(类别1)耗时 0.08 秒, 筛选结果为 40 条数据
2021-08-08 21:16:02,494 - log - INFO - 第 955 号筛选条件(类别1)耗时 0.08 秒, 筛选结果为 20 条数据
2021-08-08 21:16:02,665 - log - INFO - 第 956 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 20 条数据
2021-08-08 21:16:02,755 - log - INFO - 第 957 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 311 条数据
2021-08-08 21:16:02,925 - log - INFO - 第 958 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 141 条数据
2021-08-08 21:16:03,017 - log - INFO - 第 960 号筛选条件(类别2)耗时 0.09 秒, 筛选结果为 70 条数据
2021-08-08 21:16:03,105 - log - INFO - 第 961 号筛选条件(类别1)耗时 0.08 秒, 筛选结果为 70 条数据
2021-08-08 21:16:03,272 - log - INFO - 第 962 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 61 条数据
2021-08-08 21:16:03,361 - log - INFO - 第 963 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 10 条数据
2021-08-08 21:16:03,458 - log - INFO - 第 964 号筛选条件(类别2)耗时 0.09 秒, 筛选结果为 30 条数据
2021-08-08 21:16:03,546 - log - INFO - 第 965 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 51 条数据
2021-08-08 21:16:03,637 - log - INFO - 第 966 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 251 条数据
2021-08-08 21:16:03,808 - log - INFO - 第 967 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 331 条数据
2021-08-08 21:16:03,977 - log - INFO - 第 968 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 50 条数据
2021-08-08 21:16:04,065 - log - INFO - 第 969 号筛选条件(类别1)耗时 0.08 秒, 筛选结果为 50 条数据
2021-08-08 21:16:04,231 - log - INFO - 第 970 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 31 条数据
2021-08-08 21:16:04,320 - log - INFO - 第 971 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 40 条数据
2021-08-08 21:16:04,410 - log - INFO - 第 972 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 80 条数据
2021-08-08 21:16:04,500 - log - INFO - 第 973 号筛选条件(类别1)耗时 0.08 秒, 筛选结果为 70 条数据
2021-08-08 21:16:04,667 - log - INFO - 第 974 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 101 条数据
2021-08-08 21:16:04,759 - log - INFO - 第 975 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 130 条数据
2021-08-08 21:16:04,927 - log - INFO - 第 976 号筛选条件(类别1)耗时 0.08 秒, 筛选结果为 70 条数据
2021-08-08 21:16:05,095 - log - INFO - 第 977 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 30 条数据
2021-08-08 21:16:05,183 - log - INFO - 第 978 号筛选条件(类别1)耗时 0.08 秒, 筛选结果为 40 条数据
2021-08-08 21:16:05,351 - log - INFO - 第 979 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 20 条数据
2021-08-08 21:16:05,441 - log - INFO - 第 980 号筛选条件(类别1)耗时 0.08 秒, 筛选结果为 30 条数据
2021-08-08 21:16:05,609 - log - INFO - 第 981 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 20 条数据
2021-08-08 21:16:05,699 - log - INFO - 第 982 号筛选条件(类别1)耗时 0.08 秒, 筛选结果为 101 条数据
2021-08-08 21:16:05,868 - log - INFO - 第 983 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 50 条数据
2021-08-08 21:16:05,957 - log - INFO - 第 984 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 40 条数据
2021-08-08 21:16:06,047 - log - INFO - 第 985 号筛选条件(类别1)耗时 0.08 秒, 筛选结果为 60 条数据
2021-08-08 21:16:06,214 - log - INFO - 第 986 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 30 条数据
2021-08-08 21:16:06,305 - log - INFO - 第 987 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 130 条数据
2021-08-08 21:16:06,478 - log - INFO - 第 988 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 40 条数据
2021-08-08 21:16:06,567 - log - INFO - 第 989 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 41 条数据
2021-08-08 21:16:06,657 - log - INFO - 第 990 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 50 条数据
2021-08-08 21:16:06,747 - log - INFO - 第 991 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 100 条数据
2021-08-08 21:16:06,836 - log - INFO - 第 992 号筛选条件(类别1)耗时 0.08 秒, 筛选结果为 50 条数据
2021-08-08 21:16:07,004 - log - INFO - 第 993 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 61 条数据
2021-08-08 21:16:07,094 - log - INFO - 第 994 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 60 条数据
2021-08-08 21:16:07,182 - log - INFO - 第 995 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 91 条数据
2021-08-08 21:16:07,271 - log - INFO - 第 996 号筛选条件(类别1)耗时 0.08 秒, 筛选结果为 190 条数据
2021-08-08 21:16:07,440 - log - INFO - 第 997 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 41 条数据
2021-08-08 21:16:07,529 - log - INFO - 第 998 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 10 条数据
2021-08-08 21:16:07,619 - log - INFO - 第 999 号筛选条件(类别1)耗时 0.08 秒, 筛选结果为 170 条数据
2021-08-08 21:16:07,796 - log - INFO - 第 1000 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 221 条数据
2021-08-08 21:16:07,965 - log - INFO - 第 1001 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 90 条数据
2021-08-08 21:16:08,055 - log - INFO - 第 1002 号筛选条件(类别1)耗时 0.08 秒, 筛选结果为 240 条数据
2021-08-08 21:16:08,223 - log - INFO - 第 1003 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 10 条数据
2021-08-08 21:16:08,313 - log - INFO - 第 1004 号筛选条件(类别1)耗时 0.08 秒, 筛选结果为 101 条数据
2021-08-08 21:16:08,481 - log - INFO - 第 1005 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 30 条数据
2021-08-08 21:16:08,569 - log - INFO - 第 1006 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 20 条数据
2021-08-08 21:16:08,657 - log - INFO - 第 1007 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 61 条数据
2021-08-08 21:16:08,746 - log - INFO - 第 1008 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 30 条数据
2021-08-08 21:16:08,835 - log - INFO - 第 1009 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 31 条数据
2021-08-08 21:16:08,925 - log - INFO - 第 1010 号筛选条件(类别1)耗时 0.08 秒, 筛选结果为 20 条数据
2021-08-08 21:16:09,096 - log - INFO - 第 1011 号筛选条件(类别2)耗时 0.09 秒, 筛选结果为 90 条数据
2021-08-08 21:16:09,186 - log - INFO - 第 1012 号筛选条件(类别1)耗时 0.08 秒, 筛选结果为 30 条数据
2021-08-08 21:16:09,360 - log - INFO - 第 1013 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 70 条数据
2021-08-08 21:16:09,531 - log - INFO - 第 1014 号筛选条件(类别2)耗时 0.09 秒, 筛选结果为 40 条数据
2021-08-08 21:16:09,621 - log - INFO - 第 1015 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 20 条数据
2021-08-08 21:16:09,715 - log - INFO - 第 1016 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 281 条数据
2021-08-08 21:16:09,890 - log - INFO - 第 1017 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 141 条数据
2021-08-08 21:16:10,060 - log - INFO - 第 1018 号筛选条件(类别1)耗时 0.08 秒, 筛选结果为 151 条数据
2021-08-08 21:16:10,232 - log - INFO - 第 1019 号筛选条件(类别2)耗时 0.09 秒, 筛选结果为 60 条数据
2021-08-08 21:16:10,321 - log - INFO - 第 1020 号筛选条件(类别1)耗时 0.08 秒, 筛选结果为 31 条数据
2021-08-08 21:16:10,490 - log - INFO - 第 1021 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 40 条数据
2021-08-08 21:16:10,578 - log - INFO - 第 1022 号筛选条件(类别1)耗时 0.08 秒, 筛选结果为 20 条数据
2021-08-08 21:16:10,747 - log - INFO - 第 1023 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 60 条数据
2021-08-08 21:16:10,839 - log - INFO - 第 1025 号筛选条件(类别2)耗时 0.09 秒, 筛选结果为 60 条数据
2021-08-08 21:16:10,933 - log - INFO - 第 1026 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 151 条数据
2021-08-08 21:16:11,103 - log - INFO - 第 1027 号筛选条件(类别1)耗时 0.08 秒, 筛选结果为 20 条数据
2021-08-08 21:16:11,272 - log - INFO - 第 1028 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 10 条数据
2021-08-08 21:16:11,363 - log - INFO - 第 1029 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 109 条数据
2021-08-08 21:16:11,536 - log - INFO - 第 1030 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 40 条数据
2021-08-08 21:16:11,627 - log - INFO - 第 1031 号筛选条件(类别2)耗时 0.09 秒, 筛选结果为 10 条数据
2021-08-08 21:16:11,716 - log - INFO - 第 1032 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 20 条数据
2021-08-08 21:16:11,808 - log - INFO - 第 1033 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 61 条数据
2021-08-08 21:16:11,978 - log - INFO - 第 1034 号筛选条件(类别2)耗时 0.09 秒, 筛选结果为 60 条数据
2021-08-08 21:16:12,069 - log - INFO - 第 1035 号筛选条件(类别3)耗时 0.09 秒, 筛选结果为 30 条数据
2021-08-08 21:16:12,158 - log - INFO - 第 1036 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 40 条数据
2021-08-08 21:16:12,253 - log - INFO - 第 1037 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 663 条数据
2021-08-08 21:16:12,425 - log - INFO - 第 1038 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 50 条数据
2021-08-08 21:16:12,517 - log - INFO - 第 1039 号筛选条件(类别2)耗时 0.09 秒, 筛选结果为 70 条数据
2021-08-08 21:16:12,608 - log - INFO - 第 1040 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 50 条数据
2021-08-08 21:16:12,697 - log - INFO - 第 1041 号筛选条件(类别1)耗时 0.08 秒, 筛选结果为 61 条数据
2021-08-08 21:16:12,867 - log - INFO - 第 1042 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 31 条数据
2021-08-08 21:16:12,957 - log - INFO - 第 1043 号筛选条件(类别1)耗时 0.08 秒, 筛选结果为 99 条数据
2021-08-08 21:16:13,126 - log - INFO - 第 1044 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 81 条数据
2021-08-08 21:16:13,216 - log - INFO - 第 1045 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 59 条数据
2021-08-08 21:16:13,306 - log - INFO - 第 1046 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 30 条数据
2021-08-08 21:16:13,397 - log - INFO - 第 1047 号筛选条件(类别1)耗时 0.08 秒, 筛选结果为 207 条数据
2021-08-08 21:16:13,565 - log - INFO - 第 1048 号筛选条件(类别1)耗时 0.08 秒, 筛选结果为 18 条数据
2021-08-08 21:16:13,736 - log - INFO - 第 1049 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 50 条数据
2021-08-08 21:16:13,830 - log - INFO - 第 1050 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 311 条数据
2021-08-08 21:16:14,008 - log - INFO - 第 1051 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 331 条数据
2021-08-08 21:16:14,177 - log - INFO - 第 1052 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 20 条数据
2021-08-08 21:16:14,348 - log - INFO - 第 1053 号筛选条件(类别1)耗时 0.17 秒, 筛选结果为 1655 条数据
2021-08-08 21:16:14,520 - log - INFO - 第 1054 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 20 条数据
2021-08-08 21:16:14,611 - log - INFO - 第 1055 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 206 条数据
2021-08-08 21:16:14,784 - log - INFO - 第 1056 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 70 条数据
2021-08-08 21:16:14,885 - log - INFO - 第 1057 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 909 条数据
2021-08-08 21:16:15,066 - log - INFO - 第 1058 号筛选条件(类别1)耗时 0.1 秒, 筛选结果为 915 条数据
2021-08-08 21:16:15,239 - log - INFO - 第 1059 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 20 条数据
2021-08-08 21:16:15,330 - log - INFO - 第 1060 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 77 条数据
2021-08-08 21:16:15,506 - log - INFO - 第 1061 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 50 条数据
2021-08-08 21:16:15,680 - log - INFO - 第 1062 号筛选条件(类别2)耗时 0.09 秒, 筛选结果为 90 条数据
2021-08-08 21:16:15,770 - log - INFO - 第 1063 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 10 条数据
2021-08-08 21:16:15,862 - log - INFO - 第 1064 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 147 条数据
2021-08-08 21:16:16,040 - log - INFO - 第 1066 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 26 条数据
2021-08-08 21:16:16,219 - log - INFO - 第 1067 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 180 条数据
2021-08-08 21:16:16,392 - log - INFO - 第 1068 号筛选条件(类别2)耗时 0.09 秒, 筛选结果为 30 条数据
2021-08-08 21:16:16,484 - log - INFO - 第 1069 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 61 条数据
2021-08-08 21:16:16,575 - log - INFO - 第 1070 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 60 条数据
2021-08-08 21:16:16,668 - log - INFO - 第 1071 号筛选条件(类别2)耗时 0.09 秒, 筛选结果为 40 条数据
2021-08-08 21:16:16,761 - log - INFO - 第 1072 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 141 条数据
2021-08-08 21:16:16,940 - log - INFO - 第 1073 号筛选条件(类别2)耗时 0.09 秒, 筛选结果为 90 条数据
2021-08-08 21:16:17,032 - log - INFO - 第 1074 号筛选条件(类别2)耗时 0.09 秒, 筛选结果为 77 条数据
2021-08-08 21:16:17,127 - log - INFO - 第 1075 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 214 条数据
2021-08-08 21:16:17,302 - log - INFO - 第 1076 号筛选条件(类别2)耗时 0.09 秒, 筛选结果为 57 条数据
2021-08-08 21:16:17,394 - log - INFO - 第 1077 号筛选条件(类别2)耗时 0.09 秒, 筛选结果为 90 条数据
2021-08-08 21:16:17,487 - log - INFO - 第 1078 号筛选条件(类别2)耗时 0.09 秒, 筛选结果为 10 条数据
2021-08-08 21:16:17,579 - log - INFO - 第 1080 号筛选条件(类别2)耗时 0.09 秒, 筛选结果为 31 条数据
2021-08-08 21:16:17,671 - log - INFO - 第 1081 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 40 条数据
2021-08-08 21:16:17,846 - log - INFO - 第 1082 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 160 条数据
2021-08-08 21:16:18,022 - log - INFO - 第 1083 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 344 条数据
2021-08-08 21:16:18,194 - log - INFO - 第 1084 号筛选条件(类别2)耗时 0.09 秒, 筛选结果为 20 条数据
2021-08-08 21:16:18,287 - log - INFO - 第 1086 号筛选条件(类别2)耗时 0.09 秒, 筛选结果为 20 条数据
2021-08-08 21:16:18,379 - log - INFO - 第 1087 号筛选条件(类别2)耗时 0.09 秒, 筛选结果为 10 条数据
2021-08-08 21:16:18,471 - log - INFO - 第 1088 号筛选条件(类别2)耗时 0.09 秒, 筛选结果为 80 条数据
2021-08-08 21:16:18,567 - log - INFO - 第 1089 号筛选条件(类别2)耗时 0.09 秒, 筛选结果为 19 条数据
2021-08-08 21:16:18,659 - log - INFO - 第 1090 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 47 条数据
2021-08-08 21:16:18,833 - log - INFO - 第 1091 号筛选条件(类别2)耗时 0.09 秒, 筛选结果为 30 条数据
2021-08-08 21:16:18,933 - log - INFO - 第 1092 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 47 条数据
2021-08-08 21:16:19,108 - log - INFO - 第 1093 号筛选条件(类别2)耗时 0.09 秒, 筛选结果为 9 条数据
2021-08-08 21:16:19,200 - log - INFO - 第 1094 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 133 条数据
2021-08-08 21:16:19,377 - log - INFO - 第 1095 号筛选条件(类别2)耗时 0.09 秒, 筛选结果为 40 条数据
2021-08-08 21:16:19,469 - log - INFO - 第 1096 号筛选条件(类别2)耗时 0.09 秒, 筛选结果为 20 条数据
2021-08-08 21:16:19,563 - log - INFO - 第 1097 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 200 条数据
2021-08-08 21:16:19,738 - log - INFO - 第 1098 号筛选条件(类别2)耗时 0.09 秒, 筛选结果为 59 条数据
2021-08-08 21:16:19,830 - log - INFO - 第 1099 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 66 条数据
2021-08-08 21:16:20,009 - log - INFO - 第 1100 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 131 条数据
2021-08-08 21:16:20,190 - log - INFO - 第 1101 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 398 条数据
2021-08-08 21:16:20,374 - log - INFO - 第 1102 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 187 条数据
2021-08-08 21:16:20,549 - log - INFO - 第 1103 号筛选条件(类别2)耗时 0.09 秒, 筛选结果为 59 条数据
2021-08-08 21:16:20,641 - log - INFO - 第 1104 号筛选条件(类别2)耗时 0.09 秒, 筛选结果为 20 条数据
2021-08-08 21:16:20,734 - log - INFO - 第 1105 号筛选条件(类别2)耗时 0.09 秒, 筛选结果为 30 条数据
2021-08-08 21:16:20,839 - log - INFO - 第 1106 号筛选条件(类别1)耗时 0.1 秒, 筛选结果为 1106 条数据
2021-08-08 21:16:21,013 - log - INFO - 第 1107 号筛选条件(类别2)耗时 0.09 秒, 筛选结果为 73 条数据
2021-08-08 21:16:21,110 - log - INFO - 第 1108 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 250 条数据
2021-08-08 21:16:21,285 - log - INFO - 第 1109 号筛选条件(类别2)耗时 0.09 秒, 筛选结果为 50 条数据
2021-08-08 21:16:21,384 - log - INFO - 第 1110 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 310 条数据
